USGS Lidar Point Cloud AL_NorthAL_2019_B19 e0843n1338,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format. Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information. This data set is a LAZ (compressed LAS) format file containing [...],60804f44d34e8564d68369eb,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/60804f44d34e8564d68369eb,https://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/AL_NorthAL_2019_B19/AL_NorthAL_2019,4/9/21,2021-07-01T13:35:16.398-06:00,2021-04-21T10:13:56.475-06:00,26868472,Varies,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0843n1338.laz,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/browse/USGS_LPC_AL_NorthAL_2019_B19_e0843n1338.jpg,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0843n1338.laz,,,,,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format.  Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information.  This data set is a LAZ (compressed LAS) format file containing lidar point cloud data. Compression to an LAZ file was done with the LAStools 'laszip' program and can be unzipped with the same free program (laszip.org). ,processingUrl,4/21/21
USGS Lidar Point Cloud AL_NorthAL_2019_B19 e0843n1339,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format. Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information. This data set is a LAZ (compressed LAS) format file containing [...],60804f41d34e8564d68369e7,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/60804f41d34e8564d68369e7,https://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/AL_NorthAL_2019_B19/AL_NorthAL_2019,4/9/21,2021-07-01T13:35:16.041-06:00,2021-04-21T10:13:53.029-06:00,30341876,Varies,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0843n1339.laz,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/browse/USGS_LPC_AL_NorthAL_2019_B19_e0843n1339.jpg,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0843n1339.laz,,,,,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format.  Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information.  This data set is a LAZ (compressed LAS) format file containing lidar point cloud data. Compression to an LAZ file was done with the LAStools 'laszip' program and can be unzipped with the same free program (laszip.org). ,processingUrl,4/21/21
USGS Lidar Point Cloud AL_NorthAL_2019_B19 e0844n1338,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format. Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information. This data set is a LAZ (compressed LAS) format file containing [...],60804ea1d34e8564d6836932,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/60804ea1d34e8564d6836932,https://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/AL_NorthAL_2019_B19/AL_NorthAL_2019,4/9/21,2021-07-01T13:34:34.687-06:00,2021-04-21T10:11:13.900-06:00,17522286,Varies,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0844n1338.laz,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/browse/USGS_LPC_AL_NorthAL_2019_B19_e0844n1338.jpg,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0844n1338.laz,,,,,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format.  Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information.  This data set is a LAZ (compressed LAS) format file containing lidar point cloud data. Compression to an LAZ file was done with the LAStools 'laszip' program and can be unzipped with the same free program (laszip.org). ,processingUrl,4/21/21
USGS Lidar Point Cloud AL_NorthAL_2019_B19 e0844n1339,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format. Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information. This data set is a LAZ (compressed LAS) format file containing [...],60804e9fd34e8564d683692e,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/60804e9fd34e8564d683692e,https://prd-tnm.s3.amazonaws.com/index.html?prefix=StagedProducts/Elevation/metadata/AL_NorthAL_2019_B19/AL_NorthAL_2019,4/9/21,2021-07-01T13:34:37.968-06:00,2021-04-21T10:11:11.276-06:00,19183032,Varies,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0844n1339.laz,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/browse/USGS_LPC_AL_NorthAL_2019_B19_e0844n1339.jpg,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/AL_NorthAL_2019_B19/AL_NorthAL_2019/LAZ/USGS_LPC_AL_NorthAL_2019_B19_e0844n1339.laz,,,,,Lidar (Light detection and ranging) discrete-return point cloud data are available in the American Society for Photogrammetry and Remote Sensing (ASPRS) LAS format. The LAS format is a standardized binary format for storing 3-dimensional point cloud data and point attributes along with header information and variable length records specific to the data. Millions of data points are stored as a 3-dimensional data cloud as a series of x (longitude) y (latitude) and z (elevation) points. A few older projects in this collection are in ASCII format.  Please refer to http://www.asprs.org/Committee-General/LASer-LAS-File-Format-Exchange-Activities.html for additional information.  This data set is a LAZ (compressed LAS) format file containing lidar point cloud data. Compression to an LAZ file was done with the LAStools 'laszip' program and can be unzipped with the same free program (laszip.org). ,processingUrl,4/21/21
